antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'wind_consumption'}),"frozenset({'gas_consumption', 'hydro_consumption', 'nuclear_consumption', 'oil_consumption', 'coal_consumption', 'biofuel_consumption'})",0.019209609389326976,0.020676691729323307,0.012745277828718137,0.6634844868735084,32.088522456064226,1.0,0.012348086657134308,2.9101877033008052,0.9878116858637617,0.46959459459459457,0.6563795528151756,0.6399462345675746
frozenset({'wind_consumption'}),"frozenset({'gas_consumption', 'hydro_consumption', 'nuclear_consumption', 'coal_consumption', 'biofuel_consumption'})",0.019209609389326976,0.020676691729323307,0.012745277828718137,0.6634844868735084,32.088522456064226,1.0,0.012348086657134308,2.9101877033008052,0.9878116858637617,0.46959459459459457,0.6563795528151756,0.6399462345675746
"frozenset({'nuclear_consumption', 'coal_consumption', 'biofuel_consumption', 'hydro_consumption'})",frozenset({'wind_consumption'}),0.020676691729323307,0.019209609389326976,0.012745277828718137,0.6164079822616408,32.088522456064226,1.0,0.012348086657134308,2.556858185927246,0.9892914842789876,0.46959459459459457,0.6088950081377511,0.6399462345675746
"frozenset({'gas_consumption', 'hydro_consumption', 'nuclear_consumption', 'oil_consumption', 'coal_consumption', 'biofuel_consumption'})",frozenset({'wind_consumption'}),0.020676691729323307,0.019209609389326976,0.012745277828718137,0.6164079822616408,32.088522456064226,1.0,0.012348086657134308,2.556858185927246,0.9892914842789876,0.46959459459459457,0.6088950081377511,0.6399462345675746
"frozenset({'gas_consumption', 'hydro_consumption', 'nuclear_consumption', 'coal_consumption', 'biofuel_consumption'})",frozenset({'wind_consumption'}),0.020676691729323307,0.019209609389326976,0.012745277828718137,0.6164079822616408,32.088522456064226,1.0,0.012348086657134308,2.556858185927246,0.9892914842789876,0.46959459459459457,0.6088950081377511,0.6399462345675746
frozenset({'wind_consumption'}),"frozenset({'hydro_consumption', 'nuclear_consumption', 'oil_consumption', 'coal_consumption', 'biofuel_consumption'})",0.019209609389326976,0.020676691729323307,0.012745277828718137,0.6634844868735084,32.088522456064226,1.0,0.012348086657134308,2.9101877033008052,0.9878116858637617,0.46959459459459457,0.6563795528151756,0.6399462345675746
frozenset({'wind_consumption'}),"frozenset({'nuclear_consumption', 'hydro_consumption', 'biofuel_consumption'})",0.019209609389326976,0.02223546671556941,0.013662204291215844,0.711217183770883,31.98570971631031,1.0,0.013235069661020374,3.3858127226956727,0.9877095531154423,0.4917491749174917,0.7046499372818728,0.6628250867308023
"frozenset({'nuclear_consumption', 'hydro_consumption', 'biofuel_consumption'})",frozenset({'wind_consumption'}),0.02223546671556941,0.019209609389326976,0.013662204291215844,0.6144329896907216,31.985709716310307,1.0,0.013235069661020374,2.543761173508964,0.9907661869835729,0.4917491749174917,0.6068813336668079,0.6628250867308023
"frozenset({'oil_consumption', 'biofuel_consumption', 'gas_consumption', 'coal_consumption'})",frozenset({'wind_consumption'}),0.022189620392444525,0.019209609389326976,0.013616357968090959,0.6136363636363636,31.944239531351705,1.0,0.013190104027854655,2.5385163051099773,0.9906782251118336,0.49009900990099003,0.6060691050173592,0.661233456281189
"frozenset({'coal_consumption', 'oil_consumption', 'biofuel_consumption'})",frozenset({'wind_consumption'}),0.022189620392444525,0.019209609389326976,0.013616357968090959,0.6136363636363636,31.944239531351705,1.0,0.013190104027854655,2.5385163051099773,0.9906782251118336,0.49009900990099003,0.6060691050173592,0.661233456281189
"frozenset({'coal_consumption', 'gas_consumption', 'biofuel_consumption'})",frozenset({'wind_consumption'}),0.022189620392444525,0.019209609389326976,0.013616357968090959,0.6136363636363636,31.944239531351705,1.0,0.013190104027854655,2.5385163051099773,0.9906782251118336,0.49009900990099003,0.6060691050173592,0.661233456281189
"frozenset({'coal_consumption', 'biofuel_consumption'})",frozenset({'wind_consumption'}),0.022189620392444525,0.019209609389326976,0.013616357968090959,0.6136363636363636,31.944239531351705,1.0,0.013190104027854655,2.5385163051099773,0.9906782251118336,0.49009900990099003,0.6060691050173592,0.661233456281189
frozenset({'wind_consumption'}),"frozenset({'coal_consumption', 'oil_consumption', 'biofuel_consumption'})",0.019209609389326976,0.022189620392444525,0.013616357968090959,0.7088305489260143,31.944239531351702,1.0,0.013190104027854655,3.3582176152095546,0.9876681711394002,0.49009900990099003,0.7022229901150705,0.661233456281189
frozenset({'wind_consumption'}),"frozenset({'coal_consumption', 'gas_consumption', 'biofuel_consumption'})",0.019209609389326976,0.022189620392444525,0.013616357968090959,0.7088305489260143,31.944239531351702,1.0,0.013190104027854655,3.3582176152095546,0.9876681711394002,0.49009900990099003,0.7022229901150705,0.661233456281189
frozenset({'wind_consumption'}),"frozenset({'oil_consumption', 'biofuel_consumption', 'gas_consumption', 'coal_consumption'})",0.019209609389326976,0.022189620392444525,0.013616357968090959,0.7088305489260143,31.944239531351702,1.0,0.013190104027854655,3.3582176152095546,0.9876681711394002,0.49009900990099003,0.7022229901150705,0.661233456281189
frozenset({'wind_consumption'}),"frozenset({'coal_consumption', 'biofuel_consumption'})",0.019209609389326976,0.022189620392444525,0.013616357968090959,0.7088305489260143,31.944239531351702,1.0,0.013190104027854655,3.3582176152095546,0.9876681711394002,0.49009900990099003,0.7022229901150705,0.661233456281189
"frozenset({'nuclear_consumption', 'oil_consumption', 'biofuel_consumption', 'hydro_consumption'})",frozenset({'wind_consumption'}),0.022097927746194755,0.019209609389326976,0.013524665321841189,0.6120331950207469,31.86078293506571,1.0,0.013100172761523218,2.5280265683120025,0.9905014819582509,0.48679867986798686,0.6044345369883856,0.6580452371285119
frozenset({'wind_consumption'}),"frozenset({'nuclear_consumption', 'oil_consumption', 'biofuel_consumption', 'hydro_consumption'})",0.019209609389326976,0.022097927746194755,0.013524665321841189,0.7040572792362769,31.86078293506571,1.0,0.013100172761523218,3.304362647373746,0.9875845655200063,0.48679867986798686,0.6973697784670263,0.6580452371285119
"frozenset({'nuclear_consumption', 'wind_consumption', 'coal_consumption'})","frozenset({'oil_consumption', 'gas_consumption', 'biofuel_consumption'})",0.014854208692462864,0.02869979827617825,0.013570511644966074,0.9135802469135803,31.832288092139002,1.0,0.013144198851940136,11.239330905661372,0.9831898633555372,0.452599388379205,0.9110267320720765,0.6932118486964067
"frozenset({'oil_consumption', 'gas_consumption', 'biofuel_consumption'})","frozenset({'nuclear_consumption', 'wind_consumption', 'coal_consumption'})",0.02869979827617825,0.014854208692462864,0.013570511644966074,0.47284345047923326,31.832288092139002,1.0,0.013144198851940136,1.868791713207631,0.9972049364572729,0.452599388379205,0.4648948874652381,0.6932118486964067
frozenset({'wind_consumption'}),"frozenset({'nuclear_consumption', 'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})",0.019209609389326976,0.021914542453695212,0.013387126352466533,0.6968973747016707,31.80068103973398,1.0,0.012966156551985224,3.226911863873242,0.9875240845008193,0.4826446280991736,0.6901061937279854,0.6538880178947684
frozenset({'wind_consumption'}),"frozenset({'gas_consumption', 'hydro_consumption', 'nuclear_consumption', 'oil_consumption', 'biofuel_consumption'})",0.019209609389326976,0.021914542453695212,0.013387126352466533,0.6968973747016707,31.80068103973398,1.0,0.012966156551985224,3.226911863873242,0.9875240845008193,0.4826446280991736,0.6901061937279854,0.6538880178947684
"frozenset({'gas_consumption', 'hydro_consumption', 'nuclear_consumption', 'oil_consumption', 'biofuel_consumption'})",frozenset({'wind_consumption'}),0.021914542453695212,0.019209609389326976,0.013387126352466533,0.6108786610878661,31.800681039733977,1.0,0.012966156551985224,2.520525842537106,0.9902551204521434,0.4826446280991736,0.6032573905318814,0.6538880178947684
"frozenset({'nuclear_consumption', 'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})",frozenset({'wind_consumption'}),0.021914542453695212,0.019209609389326976,0.013387126352466533,0.6108786610878661,31.800681039733977,1.0,0.012966156551985224,2.520525842537106,0.9902551204521434,0.4826446280991736,0.6032573905318814,0.6538880178947684
"frozenset({'oil_consumption', 'gas_consumption', 'biofuel_consumption'})","frozenset({'nuclear_consumption', 'coal_consumption', 'wind_consumption', 'hydro_consumption'})",0.02869979827617825,0.013983128553090042,0.012745277828718137,0.44408945686900964,31.758948305661765,1.0,0.012343964859974584,1.7736970158786372,0.997130248222832,0.42572741194486985,0.4362058508033123,0.6777824333525376
"frozenset({'nuclear_consumption', 'coal_consumption', 'wind_consumption', 'hydro_consumption'})","frozenset({'oil_consumption', 'gas_consumption', 'biofuel_consumption'})",0.013983128553090042,0.02869979827617825,0.012745277828718137,0.9114754098360656,31.75894830566176,1.0,0.012343964859974584,10.972094871324652,0.9822477072045808,0.42572741194486985,0.9088597016588437,0.6777824333525376
frozenset({'wind_consumption'}),"frozenset({'coal_consumption', 'biofuel_consumption', 'hydro_consumption'})",0.019209609389326976,0.020905923344947737,0.012745277828718137,0.6634844868735084,31.736674622116148,1.0,0.012343683207338479,2.9095065114784884,0.9874594224494195,0.46566164154103845,0.6562991022515904,0.6365668048402628
frozenset({'wind_consumption'}),"frozenset({'coal_consumption', 'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})",0.019209609389326976,0.020905923344947737,0.012745277828718137,0.6634844868735084,31.736674622116148,1.0,0.012343683207338479,2.9095065114784884,0.9874594224494195,0.46566164154103845,0.6562991022515904,0.6365668048402628
frozenset({'wind_consumption'}),"frozenset({'gas_consumption', 'hydro_consumption', 'oil_consumption', 'coal_consumption', 'biofuel_consumption'})",0.019209609389326976,0.020905923344947737,0.012745277828718137,0.6634844868735084,31.736674622116148,1.0,0.012343683207338479,2.9095065114784884,0.9874594224494195,0.46566164154103845,0.6562991022515904,0.6365668048402628
frozenset({'wind_consumption'}),"frozenset({'coal_consumption', 'oil_consumption', 'biofuel_consumption', 'hydro_consumption'})",0.019209609389326976,0.020905923344947737,0.012745277828718137,0.6634844868735084,31.736674622116148,1.0,0.012343683207338479,2.9095065114784884,0.9874594224494195,0.46566164154103845,0.6562991022515904,0.6365668048402628
"frozenset({'coal_consumption', 'biofuel_consumption', 'hydro_consumption'})",frozenset({'wind_consumption'}),0.020905923344947737,0.019209609389326976,0.012745277828718137,0.6096491228070174,31.736674622116144,1.0,0.012343683207338479,2.5125866186430716,0.9891702296525771,0.46566164154103845,0.6020037707038127,0.6365668048402628
"frozenset({'coal_consumption', 'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})",frozenset({'wind_consumption'}),0.020905923344947737,0.019209609389326976,0.012745277828718137,0.6096491228070174,31.736674622116144,1.0,0.012343683207338479,2.5125866186430716,0.9891702296525771,0.46566164154103845,0.6020037707038127,0.6365668048402628
"frozenset({'gas_consumption', 'hydro_consumption', 'oil_consumption', 'coal_consumption', 'biofuel_consumption'})",frozenset({'wind_consumption'}),0.020905923344947737,0.019209609389326976,0.012745277828718137,0.6096491228070174,31.736674622116144,1.0,0.012343683207338479,2.5125866186430716,0.9891702296525771,0.46566164154103845,0.6020037707038127,0.6365668048402628
"frozenset({'coal_consumption', 'oil_consumption', 'biofuel_consumption', 'hydro_consumption'})",frozenset({'wind_consumption'}),0.020905923344947737,0.019209609389326976,0.012745277828718137,0.6096491228070174,31.736674622116144,1.0,0.012343683207338479,2.5125866186430716,0.9891702296525771,0.46566164154103845,0.6020037707038127,0.6365668048402628
"frozenset({'gas_consumption', 'biofuel_consumption'})","frozenset({'nuclear_consumption', 'oil_consumption', 'wind_consumption', 'coal_consumption'})",0.02902072253805245,0.014854208692462864,0.013570511644966074,0.4676145339652449,31.480272268055316,1.0,0.013139431775979782,1.850437050141457,0.997172747609501,0.44780635400907715,0.4595871283902607,0.6905973904394126
"frozenset({'gas_consumption', 'biofuel_consumption'})","frozenset({'nuclear_consumption', 'wind_consumption', 'coal_consumption'})",0.02902072253805245,0.014854208692462864,0.013570511644966074,0.4676145339652449,31.480272268055316,1.0,0.013139431775979782,1.850437050141457,0.997172747609501,0.44780635400907715,0.4595871283902607,0.6905973904394126
"frozenset({'nuclear_consumption', 'oil_consumption', 'wind_consumption', 'coal_consumption'})","frozenset({'gas_consumption', 'biofuel_consumption'})",0.014854208692462864,0.02902072253805245,0.013570511644966074,0.9135802469135803,31.480272268055312,1.0,0.013139431775979782,11.235617353488259,0.9828332846994425,0.44780635400907715,0.9109973249765813,0.6905973904394126
"frozenset({'nuclear_consumption', 'wind_consumption', 'coal_consumption'})","frozenset({'gas_consumption', 'biofuel_consumption'})",0.014854208692462864,0.02902072253805245,0.013570511644966074,0.9135802469135803,31.480272268055312,1.0,0.013139431775979782,11.235617353488259,0.9828332846994425,0.44780635400907715,0.9109973249765813,0.6905973904394126
"frozenset({'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})","frozenset({'oil_consumption', 'wind_consumption', 'coal_consumption'})",0.026407482119933982,0.015358518246836603,0.012745277828718137,0.4826388888888889,31.42483416252073,1.0,0.01233969803272612,1.9031996425832953,0.9944386551410594,0.4391785150078989,0.4745690480255364,0.6562448175787728
"frozenset({'oil_consumption', 'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})","frozenset({'wind_consumption', 'coal_consumption'})",0.026407482119933982,0.015358518246836603,0.012745277828718137,0.4826388888888889,31.42483416252073,1.0,0.01233969803272612,1.9031996425832953,0.9944386551410594,0.4391785150078989,0.4745690480255364,0.6562448175787728
"frozenset({'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})","frozenset({'wind_consumption', 'coal_consumption'})",0.026407482119933982,0.015358518246836603,0.012745277828718137,0.4826388888888889,31.42483416252073,1.0,0.01233969803272612,1.9031996425832953,0.9944386551410594,0.4391785150078989,0.4745690480255364,0.6562448175787728
"frozenset({'wind_consumption', 'coal_consumption'})","frozenset({'oil_consumption', 'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})",0.015358518246836603,0.026407482119933982,0.012745277828718137,0.8298507462686567,31.424834162520728,1.0,0.01233969803272612,5.72199111385653,0.9832797541824064,0.4391785150078989,0.8252356600872076,0.6562448175787728
"frozenset({'wind_consumption', 'coal_consumption'})","frozenset({'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})",0.015358518246836603,0.026407482119933982,0.012745277828718137,0.8298507462686567,31.424834162520728,1.0,0.01233969803272612,5.72199111385653,0.9832797541824064,0.4391785150078989,0.8252356600872076,0.6562448175787728
"frozenset({'oil_consumption', 'wind_consumption', 'coal_consumption'})","frozenset({'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})",0.015358518246836603,0.026407482119933982,0.012745277828718137,0.8298507462686567,31.424834162520728,1.0,0.01233969803272612,5.72199111385653,0.9832797541824064,0.4391785150078989,0.8252356600872076,0.6562448175787728
"frozenset({'gas_consumption', 'biofuel_consumption'})","frozenset({'wind_consumption', 'hydro_consumption', 'nuclear_consumption', 'oil_consumption', 'coal_consumption'})",0.02902072253805245,0.013983128553090042,0.012745277828718137,0.4391785150078989,31.407743506073086,1.0,0.012339477334764992,1.758165294720828,0.9970971992414095,0.42121212121212115,0.4312252647673916,0.6753269624219822
"frozenset({'gas_consumption', 'biofuel_consumption'})","frozenset({'nuclear_consumption', 'coal_consumption', 'wind_consumption', 'hydro_consumption'})",0.02902072253805245,0.013983128553090042,0.012745277828718137,0.4391785150078989,31.407743506073086,1.0,0.012339477334764992,1.758165294720828,0.9970971992414095,0.42121212121212115,0.4312252647673916,0.6753269624219822
"frozenset({'nuclear_consumption', 'coal_consumption', 'wind_consumption', 'hydro_consumption'})","frozenset({'gas_consumption', 'biofuel_consumption'})",0.013983128553090042,0.02902072253805245,0.012745277828718137,0.9114754098360656,31.407743506073082,1.0,0.012339477334764992,10.96846961577385,0.9818906208552477,0.42121212121212115,0.9088295783249569,0.6753269624219822
"frozenset({'wind_consumption', 'hydro_consumption', 'nuclear_consumption', 'oil_consumption', 'coal_consumption'})","frozenset({'gas_consumption', 'biofuel_consumption'})",0.013983128553090042,0.02902072253805245,0.012745277828718137,0.9114754098360656,31.407743506073082,1.0,0.012339477334764992,10.96846961577385,0.9818906208552477,0.42121212121212115,0.9088295783249569,0.6753269624219822
"frozenset({'gas_consumption', 'biofuel_consumption'})","frozenset({'nuclear_consumption', 'oil_consumption', 'wind_consumption', 'hydro_consumption'})",0.02902072253805245,0.014762516046213094,0.013387126352466533,0.46129541864139023,31.247750532316783,1.0,0.012958707470325835,1.828901253204537,0.9969293051336068,0.440422322775264,0.45322362361126123,0.6840638583890182
"frozenset({'nuclear_consumption', 'oil_consumption', 'wind_consumption', 'hydro_consumption'})","frozenset({'gas_consumption', 'biofuel_consumption'})",0.014762516046213094,0.02902072253805245,0.013387126352466533,0.906832298136646,31.247750532316783,1.0,0.012958707470325835,10.421844244758242,0.9825018963901657,0.440422322775264,0.9040476928540783,0.6840638583890182
"frozenset({'oil_consumption', 'gas_consumption', 'biofuel_consumption'})","frozenset({'nuclear_consumption', 'wind_consumption', 'hydro_consumption'})",0.02869979827617825,0.014945901338712635,0.013387126352466533,0.4664536741214058,31.20947098139909,1.0,0.012958181998989817,1.8462391190478022,0.9965595010403614,0.4424242424242425,0.45835835148171383,0.6810795977968993
"frozenset({'nuclear_consumption', 'wind_consumption', 'hydro_consumption'})","frozenset({'oil_consumption', 'gas_consumption', 'biofuel_consumption'})",0.014945901338712635,0.02869979827617825,0.013387126352466533,0.8957055214723927,31.20947098139909,1.0,0.012958181998989817,9.313054875351941,0.9826449589984686,0.4424242424242425,0.8926238475576244,0.6810795977968993
"frozenset({'oil_consumption', 'gas_consumption', 'biofuel_consumption'})","frozenset({'coal_consumption', 'wind_consumption', 'hydro_consumption'})",0.02869979827617825,0.014349899138089124,0.012745277828718137,0.44408945686900964,30.947217997529837,1.0,0.012333438618171474,1.773037250401024,0.9962799513999675,0.4205748865355522,0.43599605717600065,0.6661341853035144
"frozenset({'coal_consumption', 'wind_consumption', 'hydro_consumption'})","frozenset({'oil_consumption', 'gas_consumption', 'biofuel_consumption'})",0.014349899138089124,0.02869979827617825,0.012745277828718137,0.8881789137380193,30.947217997529837,1.0,0.012333438618171474,8.68619894684447,0.9817752942164618,0.4205748865355522,0.8848748450133898,0.6661341853035144
"frozenset({'oil_consumption', 'gas_consumption', 'biofuel_consumption'})","frozenset({'wind_consumption', 'coal_consumption'})",0.02869979827617825,0.015358518246836603,0.013616357968090959,0.4744408945686901,30.891059081588864,1.0,0.013175571592585745,1.8735123634573867,0.9962194715333581,0.447289156626506,0.4662431807204111,0.6805040293738973
"frozenset({'wind_consumption', 'coal_consumption'})","frozenset({'oil_consumption', 'gas_consumption', 'biofuel_consumption'})",0.015358518246836603,0.02869979827617825,0.013616357968090959,0.8865671641791045,30.891059081588864,1.0,0.013175571592585745,8.562778094144221,0.9827213169393175,0.447289156626506,0.8832154717773354,0.6805040293738973
"frozenset({'gas_consumption', 'biofuel_consumption'})","frozenset({'nuclear_consumption', 'wind_consumption', 'hydro_consumption'})",0.02902072253805245,0.014945901338712635,0.013387126352466533,0.46129541864139023,30.864342550325166,1.0,0.012953385496634646,1.8285608341718327,0.9965198791514209,0.43778110944527737,0.45312183149055213,0.6785004700568915
"frozenset({'nuclear_consumption', 'wind_consumption', 'hydro_consumption'})","frozenset({'gas_consumption', 'biofuel_consumption'})",0.014945901338712635,0.02902072253805245,0.013387126352466533,0.8957055214723927,30.864342550325166,1.0,0.012953385496634646,9.309977778017501,0.9822812305942449,0.43778110944527737,0.8925883580129292,0.6785004700568915
"frozenset({'coal_consumption', 'oil_consumption', 'wind_consumption', 'hydro_consumption'})","frozenset({'gas_consumption', 'biofuel_consumption'})",0.014349899138089124,0.02902072253805245,0.012745277828718137,0.8881789137380193,30.604989678441825,1.0,0.012328833387382615,8.683328967016854,0.981408705307023,0.4161676646706587,0.8848367942987713,0.6636787143729591
"frozenset({'gas_consumption', 'biofuel_consumption'})","frozenset({'coal_consumption', 'wind_consumption', 'hydro_consumption'})",0.02902072253805245,0.014349899138089124,0.012745277828718137,0.4391785150078989,30.604989678441825,1.0,0.012328833387382615,1.7575113066072945,0.9962371101277532,0.4161676646706587,0.4310136178125629,0.6636787143729591
"frozenset({'coal_consumption', 'wind_consumption', 'hydro_consumption'})","frozenset({'gas_consumption', 'biofuel_consumption'})",0.014349899138089124,0.02902072253805245,0.012745277828718137,0.8881789137380193,30.604989678441825,1.0,0.012328833387382615,8.683328967016854,0.981408705307023,0.4161676646706587,0.8848367942987713,0.6636787143729591
"frozenset({'gas_consumption', 'biofuel_consumption'})","frozenset({'coal_consumption', 'oil_consumption', 'wind_consumption', 'hydro_consumption'})",0.02902072253805245,0.014349899138089124,0.012745277828718137,0.4391785150078989,30.604989678441825,1.0,0.012328833387382615,1.7575113066072945,0.9962371101277532,0.4161676646706587,0.4310136178125629,0.6636787143729591
"frozenset({'oil_consumption', 'wind_consumption', 'coal_consumption'})","frozenset({'gas_consumption', 'biofuel_consumption'})",0.015358518246836603,0.02902072253805245,0.013616357968090959,0.8865671641791045,30.549451793166867,1.0,0.013170642671453897,8.559948893414541,0.9823536853848349,0.4426229508196721,0.8831768726131842,0.6778807384876565
"frozenset({'wind_consumption', 'coal_consumption'})","frozenset({'gas_consumption', 'biofuel_consumption'})",0.015358518246836603,0.02902072253805245,0.013616357968090959,0.8865671641791045,30.549451793166867,1.0,0.013170642671453897,8.559948893414541,0.9823536853848349,0.4426229508196721,0.8831768726131842,0.6778807384876565
"frozenset({'gas_consumption', 'biofuel_consumption'})","frozenset({'oil_consumption', 'wind_consumption', 'coal_consumption'})",0.02902072253805245,0.015358518246836603,0.013616357968090959,0.4691943127962085,30.549451793166867,1.0,0.013170642671453897,1.8549942200885488,0.9961759337556116,0.4426229508196721,0.4609147623369605,0.6778807384876565
"frozenset({'gas_consumption', 'biofuel_consumption'})","frozenset({'wind_consumption', 'coal_consumption'})",0.02902072253805245,0.015358518246836603,0.013616357968090959,0.4691943127962085,30.549451793166867,1.0,0.013170642671453897,1.8549942200885488,0.9961759337556116,0.4426229508196721,0.4609147623369605,0.6778807384876565
"frozenset({'gas_consumption', 'biofuel_consumption'})","frozenset({'oil_consumption', 'wind_consumption', 'hydro_consumption'})",0.02902072253805245,0.016321291032459197,0.014258206491839355,0.4913112164296998,30.102472620125315,1.0,0.013784550833323552,1.9337534868833952,0.9956753557830217,0.4587020648967552,0.482871003577769,0.6824533610238387
"frozenset({'oil_consumption', 'wind_consumption', 'hydro_consumption'})","frozenset({'gas_consumption', 'biofuel_consumption'})",0.016321291032459197,0.02902072253805245,0.014258206491839355,0.8735955056179775,30.102472620125315,1.0,0.013784550833323552,7.68152495058785,0.982821045867292,0.4587020648967552,0.8698175158666285,0.6824533610238387
"frozenset({'wind_consumption', 'hydro_consumption'})","frozenset({'oil_consumption', 'gas_consumption', 'biofuel_consumption'})",0.01650467632495874,0.02869979827617825,0.014258206491839355,0.8638888888888888,30.100869719559814,1.0,0.013784525610699424,7.136083114705625,0.9830025067555294,0.4607407407407408,0.8598671030135204,0.6803470003549875
"frozenset({'oil_consumption', 'gas_consumption', 'biofuel_consumption'})","frozenset({'wind_consumption', 'hydro_consumption'})",0.02869979827617825,0.01650467632495874,0.014258206491839355,0.4968051118210863,30.100869719559814,1.0,0.013784525610699424,1.954501817843098,0.9953445565429819,0.4607407407407408,0.48836067028908886,0.6803470003549875
"frozenset({'nuclear_consumption', 'oil_consumption', 'wind_consumption'})","frozenset({'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})",0.016963139556207592,0.026407482119933982,0.013387126352466533,0.7891891891891892,29.88506006006006,1.0,0.012939172547938036,4.618323482251596,0.9832169100970697,0.4464831804281346,0.7834712090127424,0.6480668168168169
"frozenset({'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})","frozenset({'nuclear_consumption', 'oil_consumption', 'wind_consumption'})",0.026407482119933982,0.016963139556207592,0.013387126352466533,0.5069444444444444,29.88506006006006,1.0,0.012939172547938036,1.9937649000550155,0.9927546141599817,0.4464831804281346,0.49843635025754224,0.6480668168168169
"frozenset({'gas_consumption', 'biofuel_consumption'})","frozenset({'wind_consumption', 'hydro_consumption'})",0.02902072253805245,0.01650467632495874,0.014258206491839355,0.4913112164296998,29.76800070212392,1.0,0.013779228859632365,1.9333929810133572,0.9952909429637348,0.45601173020527863,0.4827745782567879,0.6776000526592943
"frozenset({'wind_consumption', 'hydro_consumption'})","frozenset({'gas_consumption', 'biofuel_consumption'})",0.01650467632495874,0.02902072253805245,0.014258206491839355,0.8638888888888888,29.76800070212392,1.0,0.013779228859632365,7.13372530380206,0.9826247846834301,0.45601173020527863,0.8598207868381152,0.6776000526592943
"frozenset({'nuclear_consumption', 'wind_consumption'})","frozenset({'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})",0.017146524848707132,0.026407482119933982,0.013387126352466533,0.7807486631016044,29.56543374925728,1.0,0.012934329804105296,4.440531727892012,0.9830323059680226,0.44376899696048633,0.7748017441878036,0.6438465537730245
"frozenset({'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})","frozenset({'nuclear_consumption', 'wind_consumption'})",0.026407482119933982,0.017146524848707132,0.013387126352466533,0.5069444444444444,29.56543374925728,1.0,0.012934329804105296,1.993392963687129,0.9923830559117756,0.44376899696048633,0.49834276621990026,0.6438465537730245
"frozenset({'nuclear_consumption', 'wind_consumption'})","frozenset({'oil_consumption', 'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})",0.017146524848707132,0.026407482119933982,0.013387126352466533,0.7807486631016044,29.56543374925728,1.0,0.012934329804105296,4.440531727892012,0.9830323059680226,0.44376899696048633,0.7748017441878036,0.6438465537730245
"frozenset({'oil_consumption', 'biofuel_consumption', 'gas_consumption', 'hydro_consumption'})","frozenset({'nuclear_consumption', 'wind_consumption'})",0.026407482119933982,0.017146524848707132,0.013387126352466533,0.5069444444444444,29.56543374925728,1.0,0.012934329804105296,1.993392963687129,0.9923830559117756,0.44376899696048633,0.49834276621990026,0.6438465537730245
"frozenset({'oil_consumption', 'gas_consumption', 'biofuel_consumption'})","frozenset({'nuclear_consumption', 'wind_consumption'})",0.02869979827617825,0.017146524848707132,0.014533284430588668,0.5063897763578276,29.533085031863465,1.0,0.014041182626293294,1.991152994966697,0.9946869860192776,0.46412884333821386,0.49777842158396,0.6769916796227642
"frozenset({'nuclear_consumption', 'wind_consumption'})","frozenset({'oil_consumption', 'gas_consumption', 'biofuel_consumption'})",0.017146524848707132,0.02869979827617825,0.014533284430588668,0.8475935828877007,29.533085031863465,1.0,0.014041182626293294,6.373092551661574,0.9829946117083876,0.46412884333821386,0.8430903063318478,0.6769916796227642
"frozenset({'gas_consumption', 'biofuel_consumption'})","frozenset({'nuclear_consumption', 'oil_consumption', 'wind_consumption'})",0.02902072253805245,0.016963139556207592,0.014533284430588668,0.5007898894154819,29.52224072413646,1.0,0.014041001864153704,1.96918459702823,0.9950029365139536,0.4620991253644315,0.492175593131727,0.6787733230861193
"frozenset({'nuclear_consumption', 'oil_consumption', 'wind_consumption'})","frozenset({'gas_consumption', 'biofuel_consumption'})",0.016963139556207592,0.02902072253805245,0.014533284430588668,0.8567567567567568,29.52224072413646,1.0,0.014041001864153704,6.778534578507937,0.9827985818687165,0.4620991253644315,0.852475488851144,0.6787733230861193
"frozenset({'oil_consumption', 'biofuel_consumption', 'hydro_consumption'})","frozenset({'nuclear_consumption', 'wind_consumption', 'gas_consumption', 'coal_consumption'})",0.02929580047680176,0.014854208692462864,0.012745277828718137,0.4350547730829421,29.288317007670166,1.0,0.01231011189462297,1.7437899186856407,0.9950061959594936,0.40583941605839413,0.42653642546933795,0.6465397322204834
"frozenset({'oil_consumption', 'biofuel_consumption', 'hydro_consumption'})","frozenset({'nuclear_consumption', 'wind_consumption', 'coal_consumption'})",0.02929580047680176,0.014854208692462864,0.012745277828718137,0.4350547730829421,29.288317007670166,1.0,0.01231011189462297,1.7437899186856407,0.9950061959594936,0.40583941605839413,0.42653642546933795,0.6465397322204834
